,track id,Genre, amazement, solemnity, tenderness, nostalgia, calmness, power, joyful_activation, tension, sadness, mood, liked, disliked, age, gender, mother tongue,merge_key,Title,Artist,Key,BPM,file_id
1657,42,classical,0,1,0,0,0,0,0,1,1,3,0,1,18,0,Dutch,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1658,42,classical,0,0,0,0,0,1,0,0,0,3,0,0,23,1,Czech,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1659,42,classical,0,0,0,0,1,0,0,0,0,3,1,0,38,0,Danish,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1660,42,classical,0,0,0,0,1,0,0,0,0,2,0,0,33,0,Russian,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1661,42,classical,0,0,0,1,0,0,0,0,0,3,0,0,33,0,Russian,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1662,42,classical,0,0,0,0,1,0,0,0,0,5,1,0,46,0,Dutch,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1663,42,classical,0,0,1,1,1,0,0,0,0,5,1,0,53,0,English,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1664,42,classical,0,0,0,1,1,0,0,0,0,3,1,0,23,0,French,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1665,42,classical,0,0,1,0,1,0,0,0,0,4,1,0,17,0,English,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1666,42,classical,0,1,1,0,0,0,0,0,0,4,0,0,36,0,Italian,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1667,42,classical,0,0,0,0,0,0,0,1,0,3,0,1,20,0,Dutch,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1668,42,classical,1,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1669,42,classical,0,0,1,0,0,0,0,0,0,3,0,1,29,1,Dutch,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1670,42,classical,1,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1671,42,classical,0,1,0,0,1,0,0,0,0,3,1,0,16,1,English,42-classical,Sonata 1 (Largo),Ensemble Mirable,F♯ Major,168,42
1672,43,classical,0,1,0,1,0,0,0,0,0,4,0,1,63,0,Dutch,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1673,43,classical,0,0,0,1,0,0,0,0,1,2,1,0,25,1,Russian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1674,43,classical,0,0,0,0,0,0,1,0,0,4,0,0,67,0,English,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1675,43,classical,0,0,1,0,0,0,0,0,0,3,0,0,18,0,Dutch,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1676,43,classical,0,1,1,0,0,0,1,0,0,4,1,0,25,1,Estonian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1677,43,classical,1,0,1,1,0,1,1,0,0,5,1,1,66,0,Russian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1678,43,classical,0,0,0,0,0,1,0,1,0,5,0,0,46,0,Dutch,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1679,43,classical,0,0,0,0,0,0,0,1,1,2,0,0,33,0,Russian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1680,43,classical,0,1,0,0,0,0,0,0,0,3,0,0,33,0,Russian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1681,43,classical,0,1,0,0,1,0,0,0,0,4,0,0,17,0,English,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1682,43,classical,0,0,0,1,0,0,0,0,0,5,1,0,34,0,English,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1683,43,classical,1,0,0,0,0,0,0,0,0,5,0,0,25,1,Russian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1684,43,classical,0,0,0,0,0,0,0,1,1,3,0,1,20,0,Dutch,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1685,43,classical,0,0,0,0,0,0,0,1,1,4,1,0,36,0,Italian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1686,43,classical,1,0,0,0,0,1,1,0,0,4,1,0,14,0,English,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1687,43,classical,0,0,0,0,0,0,1,0,1,5,1,0,25,1,Russian,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1688,43,classical,1,0,0,0,0,0,0,0,0,3,0,1,29,1,Dutch,43-classical,Rosenmuller Sonata Teraz a 2 Allegro,Ensemble Vermillian,A♭ Minor,80,43
1689,44,classical,0,1,0,1,0,1,0,0,0,4,1,0,22,1,English,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1690,44,classical,0,0,1,0,1,0,0,0,0,3,1,0,18,0,Dutch,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1691,44,classical,0,1,0,0,1,0,0,0,0,3,0,0,68,0,English,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1692,44,classical,0,0,0,0,0,0,0,1,1,2,0,0,33,0,Russian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1693,44,classical,0,0,0,1,0,0,0,0,0,3,0,0,33,0,Russian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1694,44,classical,0,0,1,0,1,0,0,0,0,4,0,0,25,1,Estonian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1695,44,classical,1,0,1,0,1,0,0,0,0,5,0,0,25,1,Russian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1696,44,classical,0,0,0,0,1,0,0,0,0,5,0,0,34,0,English,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1697,44,classical,0,0,0,0,0,1,1,0,0,5,0,0,29,1,Russian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1698,44,classical,0,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1699,44,classical,0,1,0,0,0,0,1,0,0,4,1,0,36,0,Italian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1700,44,classical,1,0,0,0,1,0,0,0,0,4,0,0,36,0,Italian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1701,44,classical,1,1,0,0,1,0,0,0,0,5,0,0,25,1,Russian,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1702,44,classical,0,0,0,0,0,0,1,0,0,3,0,0,32,1,Farsi,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1703,44,classical,0,0,0,0,0,0,0,0,1,3,0,0,29,1,Dutch,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1704,44,classical,0,1,0,1,0,0,1,0,0,2,0,1,17,0,Dutch,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1705,44,classical,0,1,1,0,0,0,0,0,1,4,1,0,63,0,Dutch,44-classical,Ballo Del Gran Ducca (Giovanni Battista Buonamente),Altri Stromenti,C Major,137,44
1706,45,classical,0,1,0,1,1,0,0,0,0,1,0,0,33,0,Russian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1707,45,classical,0,1,1,0,0,0,0,0,1,3,1,0,18,0,Dutch,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1708,45,classical,0,0,0,1,0,0,0,0,1,5,1,0,25,1,Estonian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1709,45,classical,0,0,0,1,0,0,0,0,1,5,1,0,25,1,Estonian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1710,45,classical,0,1,0,0,1,0,0,0,1,3,1,0,33,0,Russian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1711,45,classical,0,0,1,0,1,0,1,0,0,3,0,1,31,0,Dutch,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1712,45,classical,0,1,0,0,0,0,0,1,1,5,0,0,25,1,Russian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1713,45,classical,0,0,0,1,1,0,0,0,0,4,0,0,18,0,English,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1714,45,classical,0,0,0,0,0,0,0,0,1,5,0,0,34,0,English,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1715,45,classical,0,0,0,0,0,0,0,0,1,5,0,0,25,1,Russian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1716,45,classical,0,0,0,1,1,0,0,0,1,3,1,0,20,0,Dutch,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1717,45,classical,1,0,0,1,1,0,0,0,0,2,1,0,21,0,Russian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1718,45,classical,0,0,0,0,0,1,0,0,0,1,1,0,19,1,Russian,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1719,45,classical,0,0,0,0,1,0,0,0,0,3,0,0,68,0,English,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1720,45,classical,0,0,1,0,0,0,0,0,0,3,1,0,29,1,Dutch,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1721,45,classical,0,0,0,0,1,0,0,0,0,3,0,0,16,1,English,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1722,45,classical,0,0,0,1,1,0,0,0,1,4,1,0,22,1,English,45-classical,Chansons sans paroles (1989) op. 2 Pastorale,Gerard Satamian,B Minor,173,45
1723,46,classical,0,0,0,1,0,0,0,0,0,1,0,0,33,0,Russian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1724,46,classical,0,0,0,1,1,0,0,0,0,4,0,0,25,1,Estonian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1725,46,classical,0,0,0,0,1,0,0,0,0,5,0,0,25,1,Russian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1726,46,classical,0,0,0,1,0,0,0,0,1,3,0,0,33,0,Russian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1727,46,classical,0,0,1,1,1,0,0,0,0,2,1,0,16,1,Chinese,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1728,46,classical,1,0,1,0,0,0,1,0,0,4,1,0,17,0,French,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1729,46,classical,0,0,1,0,0,0,0,0,0,3,0,0,58,1,German,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1730,46,classical,0,1,0,0,0,0,0,0,0,5,0,0,34,0,English,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1731,46,classical,0,0,1,0,1,0,0,0,0,4,1,0,36,0,Italian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1732,46,classical,0,0,0,0,1,0,0,0,0,4,1,0,41,1,English,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1733,46,classical,1,0,1,0,1,0,0,0,0,5,1,0,59,1,Dutch,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1734,46,classical,0,0,0,0,0,0,0,0,1,1,0,0,19,1,Russian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1735,46,classical,0,0,1,1,1,0,0,0,0,3,1,0,53,1,Dutch,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1736,46,classical,1,1,0,1,0,0,0,0,0,5,1,0,11,1,Estonian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1737,46,classical,0,0,0,1,1,0,0,0,0,4,1,0,22,1,English,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1738,46,classical,0,0,1,0,1,0,0,0,0,2,1,0,47,1,English,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1739,46,classical,0,0,1,0,0,0,0,0,0,5,0,0,25,1,Russian,46-classical,Sonata in C major for oboe and basso continuo after BWV 1035 (adagio ma non tanto),Gonzalo X Ruiz,A♭ Minor,134,46
1740,47,classical,0,0,0,1,0,0,0,0,1,5,0,0,25,1,Russian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1741,47,classical,0,1,0,1,0,0,0,0,1,3,0,0,33,0,Russian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1742,47,classical,0,1,0,1,1,0,0,0,0,4,1,0,17,0,French,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1743,47,classical,0,0,0,0,0,0,0,0,1,5,0,0,34,0,English,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1744,47,classical,0,0,0,0,0,0,0,0,1,4,1,0,41,1,English,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1745,47,classical,1,0,1,1,0,0,0,0,0,5,1,0,59,1,Dutch,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1746,47,classical,0,0,0,0,1,1,0,0,0,1,0,0,19,1,Russian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1747,47,classical,0,0,0,0,1,0,0,0,1,4,0,0,18,0,Norwegian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1748,47,classical,0,0,1,1,0,0,0,0,0,3,0,0,60,0,Dutch,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1749,47,classical,0,0,0,0,1,0,0,0,1,4,1,0,30,1,German,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1750,47,classical,0,0,0,0,1,0,0,0,0,3,1,0,20,0,Dutch,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1751,47,classical,0,1,0,0,0,0,0,1,1,3,1,0,53,1,Dutch,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1752,47,classical,0,0,1,0,1,0,0,0,1,5,1,0,11,1,Estonian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1753,47,classical,0,0,0,1,0,0,0,1,1,3,0,0,23,1,Russian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1754,47,classical,0,0,0,1,0,0,0,0,1,4,0,0,47,0,Italian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1755,47,classical,0,0,1,0,1,0,1,0,0,4,1,0,26,0,English,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1756,47,classical,0,0,0,1,0,0,0,0,1,1,0,0,33,0,Russian,47-classical,Drei Romanzen Op. 94 (Nicht schnell),Gonzalo X Ruiz,B Major,93,47
1757,48,classical,0,0,0,0,1,0,0,0,1,5,0,0,25,1,Russian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1758,48,classical,0,0,0,0,0,0,0,1,0,4,0,0,33,0,Hungarian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1759,48,classical,0,0,0,0,1,0,0,0,0,3,1,0,35,1,English,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1760,48,classical,0,1,0,1,0,0,0,0,1,3,1,0,33,0,Russian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1761,48,classical,0,1,1,0,0,0,0,1,0,4,1,0,17,0,French,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1762,48,classical,0,1,0,0,0,0,0,0,0,5,0,0,34,0,English,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1763,48,classical,0,1,0,0,1,0,0,0,0,5,1,0,59,1,Dutch,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1764,48,classical,0,0,0,1,1,0,0,0,1,3,0,0,53,1,Dutch,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1765,48,classical,0,0,0,1,0,0,0,1,1,5,0,0,11,1,Estonian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1766,48,classical,0,1,0,0,0,0,1,0,0,3,0,0,23,1,Russian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1767,48,classical,0,0,0,1,0,0,0,0,0,3,1,0,26,1,Dutch,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1768,48,classical,0,0,0,1,0,0,0,0,0,4,0,1,26,1,Russian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1769,48,classical,0,1,0,0,0,1,0,1,0,3,0,0,16,1,English,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1770,48,classical,1,0,0,0,0,0,0,0,0,3,0,0,15,0,Russian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1771,48,classical,0,1,0,0,0,0,0,1,0,4,0,0,30,1,German,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1772,48,classical,0,0,0,1,0,0,1,1,0,4,0,0,45,0,Dutch,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1773,48,classical,0,1,0,0,0,0,0,0,1,1,1,0,33,0,Russian,48-classical,Suite in d minor - Allemande la Loureuse,Hanneke van Proosdij,C Major,105,48
1774,49,classical,0,0,0,0,0,1,0,1,0,4,0,0,18,0,Norwegian,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1775,49,classical,0,1,0,1,0,0,0,0,1,3,0,0,33,0,Russian,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1776,49,classical,0,0,0,0,0,0,0,1,0,5,0,0,34,0,English,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1777,49,classical,0,1,0,0,0,1,0,0,1,4,1,0,17,0,Portuguese,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1778,49,classical,0,0,0,0,0,0,0,0,1,3,0,1,36,0,German,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1779,49,classical,0,1,0,0,0,0,0,1,0,3,0,0,60,0,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1780,49,classical,0,1,0,0,0,0,0,0,1,4,0,0,23,0,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1781,49,classical,0,1,0,0,0,1,1,0,0,3,1,0,53,1,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1782,49,classical,0,0,1,0,0,0,0,1,1,5,1,0,37,0,Arabic,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1783,49,classical,0,1,0,0,0,0,0,1,1,5,1,0,11,1,Estonian,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1784,49,classical,0,1,0,0,0,0,0,0,1,3,1,0,23,1,Russian,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1785,49,classical,0,0,0,1,0,0,0,0,1,3,0,0,26,1,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1786,49,classical,0,1,0,0,1,1,0,0,0,5,1,0,40,1,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1787,49,classical,0,0,0,0,0,0,0,1,1,4,1,1,42,0,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1788,49,classical,0,0,1,0,1,1,0,0,0,4,1,0,45,0,Dutch,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1789,49,classical,0,1,0,0,0,0,0,1,1,1,1,0,33,0,Russian,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1790,49,classical,0,1,0,0,0,0,0,1,1,5,1,0,25,1,Russian,49-classical,Stabat Mater (Antonio Vivaldi),Bezdin Ensemble,F♯ Major,114,49
1791,50,classical,0,0,0,0,0,0,1,0,0,5,1,0,44,0,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1792,50,classical,0,1,0,0,0,0,0,0,0,2,1,0,20,1,Russian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1793,50,classical,0,0,0,0,0,0,1,0,0,5,0,0,34,0,English,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1794,50,classical,0,0,0,0,0,1,1,0,0,3,1,0,68,0,English,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1795,50,classical,0,1,0,0,0,0,1,1,0,3,1,0,33,0,Russian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1796,50,classical,0,0,0,1,0,0,1,1,0,3,0,1,53,1,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1797,50,classical,0,1,0,1,0,1,0,0,0,3,1,0,39,0,English,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1798,50,classical,0,1,0,0,0,1,1,0,0,5,1,0,40,1,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1799,50,classical,1,1,0,0,0,0,1,0,0,5,0,0,11,1,Estonian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1800,50,classical,1,1,0,0,0,0,0,0,1,3,0,0,23,1,Russian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1801,50,classical,1,0,1,0,0,0,1,0,0,3,0,0,26,1,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1802,50,classical,1,0,0,0,0,1,1,0,0,4,0,0,45,0,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1803,50,classical,0,0,1,0,0,0,1,0,0,5,1,0,59,1,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1804,50,classical,0,0,0,0,0,0,1,1,0,5,1,0,25,1,Russian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1805,50,classical,0,0,1,0,0,1,0,1,0,4,0,0,18,0,Norwegian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1806,50,classical,0,0,0,0,0,0,0,1,0,1,0,0,33,0,Russian,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1807,50,classical,1,0,0,0,0,1,1,0,0,4,0,0,44,1,Dutch,50-classical,If I were fire,Bezdin Ensemble,F♯ Minor,128,50
1808,51,classical,0,0,0,1,0,0,0,0,0,2,1,0,16,1,Ucrainian,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1809,51,classical,0,1,0,1,0,0,0,0,1,4,0,1,49,0,English,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1810,51,classical,0,0,0,1,0,0,0,0,0,5,0,0,34,0,English,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1811,51,classical,0,0,1,1,0,0,0,0,1,5,0,1,40,1,Dutch,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1812,51,classical,1,1,0,0,1,0,0,0,0,3,1,0,53,1,Dutch,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1813,51,classical,0,0,0,1,1,0,0,0,1,3,0,0,33,0,Russian,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1814,51,classical,0,1,0,0,1,0,0,0,0,5,0,0,60,1,Russian,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1815,51,classical,0,0,0,1,0,0,0,0,0,3,0,0,25,1,Chinese,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
1816,51,classical,0,0,0,1,1,0,0,0,1,5,1,0,11,1,Estonian,51-classical,Anon : Praeter rerum seriem,Jacob Heringman,G Minor,76,51
